Date,Open,High,Low,Close,Volume,RSI,Return_1M,SMA_50,SMA_200,Target,Ticker
2024-10-28,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142.0,65.85321668767597,-0.027615001749545565,828.5736901855469,771.0806945800781,1,HDFCBANK.NS
2024-10-29,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926.0,72.6526755496707,-0.0004565083499662448,829.7606457519531,771.2873468017578,0,HDFCBANK.NS
2024-10-30,859.3837596235229,865.6737383463702,850.6024319063034,855.7330932617188,32715724.0,64.4400290000668,0.0014722437305889624,830.7167236328125,771.472498474121,0,HDFCBANK.NS
2024-10-31,852.4770662952162,857.8543931673494,848.234426273393,856.2756958007812,22895912.0,67.66788838633387,0.005503412128420537,831.8010656738281,771.7059902954102,0,HDFCBANK.NS
2024-11-01,854.9437742666823,860.419743696405,851.5397737386437,857.0651245117188,1759692.0,62.04703065377843,0.03287761293011382,832.8469287109375,771.9749420166015,0,HDFCBANK.NS
2024-11-04,860.8637106769045,860.8637106769045,844.0411138190809,845.6197509765625,28089248.0,56.714393627249,0.03405415765686026,833.7255517578125,772.1734045410157,1,HDFCBANK.NS
2024-11-05,840.1437747820238,869.5956493162819,837.6277954866241,867.2030029296875,44232406.0,61.54300711274508,0.08656813802961794,834.8888269042968,772.4966955566406,0,HDFCBANK.NS
2024-11-06,873.9370497603172,873.9370497603172,861.0364145993881,865.92041015625,27787910.0,68.05191032069362,0.06311142203865305,836.0481567382812,772.8325546264648,0,HDFCBANK.NS
2024-11-07,860.5184217555121,868.7323455565536,857.4104082699865,861.62841796875,18895456.0,64.22604591037293,0.06943633332997479,837.1280603027344,773.0700573730469,1,HDFCBANK.NS
2024-11-08,864.3170573375987,869.1517316326272,861.2830556229201,865.5256958007812,19902986.0,56.832062647346724,0.055371772770153704,838.2716027832031,773.3115939331054,1,HDFCBANK.NS
2024-11-11,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362.0,63.90006938702808,0.06983641490117276,839.5483447265625,773.9270559692383,1,HDFCBANK.NS
2024-11-12,874.1836611915717,875.6636561032956,842.9311140165652,847.6423950195312,31395406.0,45.868498733174334,0.017830649941078747,840.4486755371094,774.5488278198242,1,HDFCBANK.NS
2024-11-13,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500.0,35.52966401576907,-0.0016329526734640831,840.8828076171875,775.1174215698243,1,HDFCBANK.NS
2024-11-14,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470.0,39.498254886599696,-0.0041475932982858454,841.3855114746094,775.8195028686523,1,HDFCBANK.NS
2024-11-18,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968.0,44.04420910192159,0.019095663994754153,841.9740563964843,776.4825729370117,1,HDFCBANK.NS
2024-11-19,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272.0,48.180449576265225,0.035912845449223685,843.0130139160157,777.2883813476562,1,HDFCBANK.NS
2024-11-21,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512.0,51.3327647003859,0.007230844388627533,843.9473828125,778.0435394287109,1,HDFCBANK.NS
2024-11-22,860.1484352390544,865.4517505554312,853.2417920363309,861.1597290039062,24773612.0,51.97291276086483,0.018109689288823283,844.8871789550781,778.8347372436524,1,HDFCBANK.NS
2024-11-25,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274.0,58.34769180371896,0.028689815439467026,846.2852795410156,779.6801910400391,1,HDFCBANK.NS
2024-11-26,892.9302818593218,892.9302818593218,873.0983737208503,880.8683471679688,30935566.0,63.42289943906327,0.020518419773870367,847.458916015625,780.5162747192383,1,HDFCBANK.NS
2024-11-27,883.0143007972586,896.5562300169572,880.6709755435701,894.06494140625,32714976.0,60.92716514319084,0.03952046413362864,848.9028979492188,781.4674963378907,1,HDFCBANK.NS
2024-11-28,897.3702251985009,905.8061839354122,882.07694483503,884.6176147460938,35722392.0,57.132074276851185,0.033992630571080484,850.1086010742188,782.3746447753906,1,HDFCBANK.NS
2024-11-29,888.6383310231244,890.2662893460416,879.561016559754,886.04833984375,27669536.0,59.52288466555085,0.02523051594525838,851.364130859375,783.2907723999024,1,HDFCBANK.NS
2024-12-02,889.7236388960249,892.0176431336934,875.6636867426915,890.3156127929688,15110876.0,59.63935313299506,0.04041274061218658,852.4484729003906,784.2626693725585,1,HDFCBANK.NS
2024-12-03,899.1955156163089,906.4475265301775,895.9395389832724,900.9715576171875,43410242.0,61.094649648422205,0.05219798020146671,853.61076171875,785.3533047485352,1,HDFCBANK.NS
2024-12-04,906.7435619082082,920.0635162996781,903.3642521901575,917.6461791992188,44669084.0,77.70402011215502,0.07068430735880638,854.7839050292969,786.5259753417969,0,HDFCBANK.NS
2024-12-05,917.596875706611,927.4388181075851,905.3622266087298,920.4335327148438,39682714.0,90.99598363086152,0.08847213141826771,855.8292749023437,787.7456771850586,0,HDFCBANK.NS
2024-12-06,916.1168429341786,919.6688066050771,909.7035317020062,915.5494995117188,17783156.0,86.50397327997598,0.055749918322124614,856.6955639648437,788.9301300048828,0,HDFCBANK.NS
2024-12-09,914.4641912323508,927.4634676846591,912.1701871004972,922.5301513671875,26947912.0,86.6118532916318,0.0653752244975061,857.5924401855468,790.1747937011719,0,HDFCBANK.NS
2024-12-10,926.3288062229569,926.3288062229569,916.881553393078,921.5928344726562,13325480.0,83.12708954946822,0.06959428827251268,858.4276513671875,791.3417678833008,0,HDFCBANK.NS
2024-12-11,918.4354833328279,923.4675021564423,915.9935158212785,919.1261596679688,14045426.0,81.43372606069887,0.061928217876416225,859.5174194335938,792.4821731567383,0,HDFCBANK.NS
2024-12-12,913.1568815747593,921.864197216933,912.0221946944998,917.2268676757812,17293790.0,79.3897227920691,0.05262411363414454,860.7724548339844,793.6198959350586,0,HDFCBANK.NS
2024-12-13,918.8301759997277,924.9968214762359,902.4268990322158,923.3934936523438,19009002.0,75.9722884277256,0.08936681208715025,862.2085437011718,794.6979278564453,0,HDFCBANK.NS
2024-12-16,920.1128492893367,922.5054957499956,915.2535445762154,920.1621704101562,13107082.0,73.10701174822083,0.10934667478640803,864.0161108398438,795.7966696166992,0,HDFCBANK.NS
2024-12-17,915.7962178924912,918.7562078618506,901.0702798391582,904.4002685546875,21079532.0,55.89976113029687,0.08300104925658891,865.74869140625,796.864296875,0,HDFCBANK.NS
2024-12-18,902.7228866518356,905.7568882727958,891.5242825465077,893.2755737304688,23422312.0,54.849395654510474,0.06193185854275862,867.6519641113281,797.8737460327148,0,HDFCBANK.NS
2024-12-19,887.7995941182149,888.5395915672278,877.6369745293333,884.790283203125,25380770.0,49.346959362699245,0.029415933517036086,869.0574658203125,798.8366317749023,0,HDFCBANK.NS
2024-12-20,879.2156362475025,886.7883251977108,871.7417099804251,873.93701171875,25692348.0,42.04219183054469,0.017401850092328308,870.4225134277344,799.750482788086,0,HDFCBANK.NS
2024-12-23,879.1169941259847,890.956953642833,878.7716860618692,888.4902954101562,11044592.0,44.15705905715421,0.03173693042737025,871.790029296875,800.7632598876953,0,HDFCBANK.NS
2024-12-24,889.0083275055933,892.2889348142179,882.8416818560752,887.0596313476562,14485834.0,33.29742600446086,0.0070004954079494475,873.2414099121094,801.7834841918946,0,HDFCBANK.NS
2024-12-26,887.2816657547127,893.916952377888,878.5003382709294,883.4336547851562,10481678.0,29.978637926729533,0.002912248607223944,874.2542199707032,802.7190243530273,0,HDFCBANK.NS
2024-12-27,885.4316968356189,890.9322967259654,882.6196702111419,887.1336669921875,7259330.0,34.424044445663725,-0.007752540216106052,875.3804968261719,803.6683193969726,0,HDFCBANK.NS
2024-12-30,884.1489668763874,895.3969526845203,873.6903598921683,877.0943603515625,22222218.0,25.90268624094594,-0.008504527005931961,876.1510803222657,804.5475854492188,0,HDFCBANK.NS
2024-12-31,873.3450677348718,879.0183818635131,871.0263727843891,874.60302734375,14117236.0,25.482636794594896,-0.012917255171448483,877.1347839355469,805.4101364135743,0,HDFCBANK.NS
2025-01-01,874.8989303590305,885.0369191568942,868.8062969452952,879.4869384765625,7313806.0,29.82672921337634,-0.012162736630481064,878.1303259277344,806.2885897827149,0,HDFCBANK.NS
2025-01-02,876.699651347947,889.6989281059142,874.6770036544534,884.9136352539062,18558576.0,34.1250517250685,-0.017822895992133048,878.7721508789062,807.2387084960938,0,HDFCBANK.NS
2025-01-03,883.5569553072743,885.6536147489581,861.5050553855514,862.9356689453125,24426194.0,24.292001704625378,-0.05962048499090267,879.1140283203125,808.0016760253907,0,HDFCBANK.NS
2025-01-06,858.4464162412277,866.8823756490298,841.5251763034672,843.8438110351562,18816348.0,21.404813980356593,-0.08321048609972304,878.8644018554687,808.6671157836914,0,HDFCBANK.NS
2025-01-07,846.063732614296,849.0237223493897,838.6637582765616,845.2744140625,13527906.0,25.181161091178524,-0.07675727580725877,878.5067358398437,809.3517541503907,0,HDFCBANK.NS
2025-01-08,842.7338203435289,844.4111600559388,830.4498497882179,835.8518676757812,19738190.0,25.546215866381786,-0.09395712819028113,878.02228515625,809.9960931396485,0,HDFCBANK.NS
2025-01-09,830.844525028491,833.237171528912,817.9932112311335,822.778564453125,40420222.0,24.585513742833413,-0.10722117872810244,877.3671423339844,810.5911264038086,0,HDFCBANK.NS
2025-01-10,824.3571854708366,826.2811909461473,815.9705474379197,817.3272094726562,17453280.0,25.724538109408982,-0.11075623201942919,876.4288256835938,811.1508728027344,0,HDFCBANK.NS
2025-01-13,809.0639234971638,812.3939122066796,801.3186405131205,804.5499267578125,21669066.0,13.447870227193832,-0.12284522498069417,875.4051623535156,811.6912643432618,0,HDFCBANK.NS
2025-01-14,809.0145872775671,817.0558570637163,807.5839134440961,812.3198852539062,26661432.0,19.157129040058038,-0.12028848931900371,874.5260461425781,812.2347341918945,1,HDFCBANK.NS
2025-01-15,817.2038286822469,820.2624606383587,807.2385540448483,810.5685424804688,14022892.0,19.45818831911076,-0.11910251415882145,873.5961145019531,812.7765045166016,1,HDFCBANK.NS
2025-01-16,815.4031740939097,819.201863784551,810.469857784879,815.008544921875,21212454.0,19.95474261770734,-0.09884088576805539,872.9838903808594,813.3829382324219,1,HDFCBANK.NS
2025-01-17,810.7905598983193,814.2438814190301,803.3905852110819,807.4605712890625,23112076.0,20.377709647133102,-0.09606778128168036,871.7890417480469,813.9144003295899,1,HDFCBANK.NS
2025-01-20,802.1572072678132,819.3991231510713,802.1572072678132,814.6138305664062,17557618.0,25.454112271507867,-0.07931422165110735,870.76291015625,814.4641079711914,1,HDFCBANK.NS
2025-01-21,818.0671578930118,819.4485105158285,805.6352251722408,810.2478637695312,31158144.0,21.54873051709791,-0.07287613076823796,869.7352990722657,814.9369903564453,1,HDFCBANK.NS
2025-01-22,810.2479165643738,824.8012002853578,801.8859089377631,821.9152221679688,30619306.0,25.376004244570467,-0.07493055758302258,868.8630895996093,815.4447268676757,1,HDFCBANK.NS
2025-01-23,832.2505181334424,832.2505181334424,814.6139111249832,821.347900390625,34909158.0,30.47708333572102,-0.07407814383030753,867.8626135253907,815.9443948364258,1,HDFCBANK.NS
2025-01-24,818.9305795964561,824.0119199318104,811.2839386423929,813.8986206054688,24236200.0,34.21736976536212,-0.0787099674130004,867.1877380371094,816.29658203125,1,HDFCBANK.NS
2025-01-27,809.6065327196525,810.839861804967,802.157237088582,804.0319213867188,22804166.0,30.038220956002462,-0.09367443565435174,866.6791137695312,816.5460220336914,1,HDFCBANK.NS
2025-01-28,812.5171851743912,830.918478848159,812.5171851743912,824.0611572265625,30179312.0,44.82456530463637,-0.06046464955463049,866.45859375,816.9027868652344,1,HDFCBANK.NS
2025-01-29,826.3304621132276,829.3644636153648,823.2964606110903,827.4651489257812,12619890.0,52.24795580498687,-0.053896312891953735,866.1843017578125,817.2718264770508,1,HDFCBANK.NS
2025-01-30,829.2904768269195,837.627793486482,825.1218486077116,834.470458984375,25744846.0,58.102108928112976,-0.051184932399524374,865.6835693359375,817.7055807495117,1,HDFCBANK.NS
2025-01-31,832.3738053097981,840.9824182950722,830.7457868177106,838.047119140625,15821686.0,67.33910357752612,-0.052961683769099044,865.2647314453125,818.1995599365234,0,HDFCBANK.NS
2025-02-01,837.4304429485957,845.0770832229423,826.8485035606199,834.1990966796875,5587528.0,61.80459645205801,-0.03330094385917215,864.7255187988281,818.7333099365235,1,HDFCBANK.NS
2025-02-03,823.8638327488314,832.1518283284162,820.6324864421063,827.8104858398438,20276540.0,58.85931449230457,-0.019000346966631332,863.6638696289062,819.199709777832,1,HDFCBANK.NS
2025-02-04,833.0891713164636,851.391824544325,828.8219005259823,848.9744873046875,28616502.0,64.89294171044912,0.004377363351629748,863.0259924316406,819.807336730957,1,HDFCBANK.NS
2025-02-05,854.9437515638108,860.4690419690123,847.9877873258422,857.311767578125,23675506.0,71.70784474235353,0.025674285997609125,862.2909289550781,820.3675860595703,0,HDFCBANK.NS
2025-02-06,856.1770794811201,862.8370567631686,850.5037655001158,860.29638671875,26760716.0,70.6420049852148,0.04559893012108529,861.8045043945312,820.9892373657226,0,HDFCBANK.NS
2025-02-07,863.3303440695562,871.7169816976605,850.9970534399911,854.8203735351562,23509600.0,69.94038712326912,0.04587289353390145,861.1799450683594,821.5947021484375,0,HDFCBANK.NS
2025-02-10,847.1984649999539,850.2324064646851,842.857122399865,846.4337768554688,17195950.0,61.30057679886756,0.05205873334230526,860.3023083496093,822.1482571411133,0,HDFCBANK.NS
2025-02-11,840.1438107934578,844.090464044396,833.0891440189461,839.3544921875,22724704.0,57.82925213684286,0.03328074004386039,859.0699670410156,822.6687271118165,0,HDFCBANK.NS
2025-02-12,835.2104927183359,844.5837941723514,829.389155095277,842.0184936523438,22809570.0,62.75736756002981,0.0387998664192335,857.5574133300781,823.2048287963867,0,HDFCBANK.NS
2025-02-13,838.1704689996619,845.6937766231139,835.4818356095761,837.5291137695312,12602434.0,65.97645297115017,0.027632310100276447,855.8993249511718,823.6705450439454,1,HDFCBANK.NS
2025-02-14,839.601120018604,839.601120018604,828.7971451888767,836.1231079101562,19959892.0,56.99569758032258,0.03549713464687909,854.3107971191406,824.1521060180664,1,HDFCBANK.NS
2025-02-17,831.3624591587258,848.5304243918573,829.413823260936,847.2230834960938,12938946.0,60.52008641891857,0.04003032075580415,852.8046557617188,824.6596005249023,0,HDFCBANK.NS
2025-02-18,845.1017788797033,854.2284140997132,841.697778564227,850.0350952148438,16350910.0,58.67473461559656,0.049105012459038866,851.3735009765625,825.2119381713867,0,HDFCBANK.NS
2025-02-19,847.0504387449713,857.3610822217985,844.8057556604201,852.0823974609375,11884112.0,57.95803132907713,0.03670351208899225,850.0326257324218,825.76708984375,0,HDFCBANK.NS
2025-02-20,844.0904430253034,845.9157460199498,831.4118438608401,832.2998046875,26390510.0,49.087910876834265,0.013334062571617178,848.3340844726563,826.2634802246093,1,HDFCBANK.NS
2025-02-21,829.2411711352042,836.1724445897772,827.4404985932164,834.9638061523438,15680940.0,53.562656550181174,0.02588182976794373,846.5654907226562,826.8303762817383,0,HDFCBANK.NS
2025-02-24,829.3398427560753,830.8691588600108,819.4732095421047,827.3665161132812,20693646.0,37.5567901034963,0.02902197550355612,844.7095776367188,827.4448208618164,1,HDFCBANK.NS
2025-02-25,824.406500920576,832.7438177754724,824.406500920576,829.9564819335938,24138708.0,33.13048263360632,0.007153989306901032,843.2207019042969,828.0477954101563,1,HDFCBANK.NS
2025-02-27,830.0551731686357,843.9671012979777,830.0551731686357,839.0090942382812,35786800.0,37.7865650850214,0.013950974645260183,842.1353723144531,828.6532363891602,1,HDFCBANK.NS
2025-02-28,831.2638337603047,857.0404125816553,831.2638337603047,854.6477661132812,54516728.0,49.91131026229332,0.024179774025151035,841.5325219726562,829.3228109741211,0,HDFCBANK.NS
2025-03-03,858.2984642242569,859.9017921530082,835.7531707549724,839.4285278320312,21205364.0,46.636694821681004,0.0016483663744621957,840.8423522949219,829.971665649414,1,HDFCBANK.NS
2025-03-04,837.6771272358142,845.7184570804238,835.3338019387764,843.5971069335938,19920958.0,52.09549861658685,0.011265907972464406,839.9444885253906,830.5877136230469,1,HDFCBANK.NS
2025-03-05,839.6257577393887,843.991790915382,832.8671383829512,833.73046875,21583872.0,46.178318314836254,0.0071513746339539885,838.8779052734375,831.144931640625,1,HDFCBANK.NS
2025-03-06,832.2504799228543,838.6144701478811,824.973838204501,834.3224487304688,32966088.0,48.46625157934808,-0.0172585145882721,837.8956811523437,831.7181829833985,1,HDFCBANK.NS
2025-03-07,829.7838192395386,839.2311321984157,827.6131479773222,833.3604736328125,13372914.0,48.6729949802311,-0.02793767081137133,836.8202172851562,832.2856378173828,1,HDFCBANK.NS
2025-03-10,833.2371287977431,838.6144556459366,830.3018296675241,832.4971313476562,15604050.0,42.155045716441016,-0.03231357913418964,835.9282727050781,832.766389465332,1,HDFCBANK.NS
2025-03-11,829.9811819724781,835.7038170818192,823.8885481247595,831.510498046875,19898430.0,39.93565600434531,-0.027268741141348807,835.0664221191406,833.1815280151367,1,HDFCBANK.NS
2025-03-12,834.4952011662076,847.7904654359072,834.4952011662076,844.1644897460938,18784106.0,46.14278077060537,-0.0026809978186427275,834.3599731445313,833.6340365600586,1,HDFCBANK.NS
2025-03-13,846.5817587561914,848.9250839737969,838.688452760047,841.9197387695312,15736264.0,55.65215707397332,0.003056213561621446,833.5000952148438,834.0684149169922,1,HDFCBANK.NS
2025-03-17,841.1304915849349,850.5037932506908,841.1304915849349,843.7944946289062,18950652.0,55.23700864811177,0.0021092184909845546,833.1172717285157,834.566926574707,1,HDFCBANK.NS
2025-03-18,843.7944946289062,843.7944946289062,843.7944946289062,843.7944946289062,0.0,60.70740921083201,0.007480791719795876,833.1162854003907,835.0492819213868,1,HDFCBANK.NS
2025-03-19,855.930432694155,863.823739278078,854.5490799535085,860.4197387695312,15221406.0,66.7844570500033,0.029058676443117548,833.4191918945312,835.5735702514648,1,HDFCBANK.NS
2025-03-20,865.3036807089222,875.1703133281802,862.9850461318551,872.580322265625,17833978.0,67.88436039052038,0.029929825170595947,834.1537609863282,836.0583920288086,1,HDFCBANK.NS
2025-03-21,866.0684175252852,875.2196836615442,866.0684175252852,873.3696899414062,33508264.0,61.848257023049136,0.027451330960240883,835.1655834960937,836.7668161010743,0,HDFCBANK.NS
2025-03-24,877.6369838460287,890.1676194932312,874.997671627427,887.9969482421875,17393736.0,80.96879322328883,0.042149152345206664,836.5789782714844,837.3790405273437,0,HDFCBANK.NS
2025-03-25,890.4143157035983,909.5555477752322,888.7369760332164,898.5789184570312,39101416.0,82.40763258815826,0.07963370097679734,838.4595581054688,838.0246884155273,0,HDFCBANK.NS
2025-03-26,900.3302775382388,901.5636066855513,888.9836493829623,891.2283325195312,24478442.0,84.9265946269002,0.0673855871986404,840.0377270507812,838.5999136352539,1,HDFCBANK.NS
2025-03-27,887.9969842041877,908.2235821777275,887.0596420099644,900.5029296875,41658100.0,86.36487725565662,0.08839663214531757,841.8364147949219,839.2512344360351,1,HDFCBANK.NS
2025-03-28,902.3035639097062,905.7568853680813,890.8829244709937,901.9088745117188,28773648.0,87.48312070257927,0.08669417510963195,843.5744213867188,839.9009518432617,1,HDFCBANK.NS
2025-04-01,888.9836405685396,892.8809726796349,870.9030234039785,872.1363525390625,28511006.0,66.46855514166097,0.03948378930368657,844.8679370117187,840.3787435913086,1,HDFCBANK.NS
2025-04-02,873.5423260418547,887.602278026219,873.5423260418547,886.4676513671875,11573564.0,70.55350927491664,0.03723157833620161,846.3050134277344,840.9119116210937,1,HDFCBANK.NS
2025-04-03,878.6729886492828,889.9702954640933,876.6503409310941,885.456298828125,11250038.0,66.9159076668112,0.054832269180758564,847.8091821289063,841.4001864624023,1,HDFCBANK.NS
2025-04-04,894.4103269547068,908.6922548603657,893.4729847277881,896.5316772460938,33540454.0,70.86322581367239,0.06274863898586958,849.3015112304688,841.9169519042969,1,HDFCBANK.NS
2025-04-07,869.6450067324856,878.0562747489253,857.5090006629878,867.1289672851562,37995450.0,57.365269691797316,0.04005910757373443,850.2171325683594,842.1632473754883,1,HDFCBANK.NS
2025-04-08,870.730371547347,879.1170096868965,863.4784203033727,872.7777099609375,35563872.0,58.83324609112105,0.046091605576457306,851.3947143554688,842.4094201660156,1,HDFCBANK.NS
2025-04-09,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608.0,53.44883272255853,0.04484238721326794,852.7286828613281,842.6542358398438,1,HDFCBANK.NS
2025-04-11,875.540352413462,897.567622795633,875.540352413462,891.3269653320312,32775766.0,55.935648521948245,0.07066671075387432,854.0739990234375,842.9856314086915,1,HDFCBANK.NS
2025-04-15,920.0635423129839,925.8848799667485,915.1302257322174,920.0142211914062,49298344.0,62.55143100214494,0.10643728894874638,855.92498046875,843.3643869018555,1,HDFCBANK.NS
2025-04-16,929.33821542373,929.33821542373,917.8435635307726,926.4768676757812,19136820.0,60.8303233593337,0.09750751059718854,857.7651086425781,843.7997521972657,1,HDFCBANK.NS
2025-04-17,928.4501692927759,947.048748489299,925.835487448072,940.6354370117188,35703084.0,61.603361174727205,0.11725072319418572,859.816875,844.3191070556641,1,HDFCBANK.NS
2025-04-21,949.170085798879,962.3420166432835,942.2634427629204,950.6994018554688,34247298.0,66.16597912966841,0.12669543106414594,862.1468811035156,844.9192446899414,1,HDFCBANK.NS
2025-04-22,954.5967457498784,972.1593405008402,954.5967457498784,967.7686767578125,45961750.0,67.54145651379466,0.14692461602683138,864.946044921875,845.5519427490234,0,HDFCBANK.NS
2025-04-23,976.2539669757358,976.2539669757358,947.4433879660209,949.1207275390625,30570642.0,61.29601791196303,0.10309036947058048,866.9489697265625,846.0287478637696,1,HDFCBANK.NS
2025-04-24,942.2634238174406,949.1207455952106,939.8460867592294,945.6181030273438,25931754.0,70.10931530197087,0.08370321779899714,868.7150964355469,846.3941833496094,0,HDFCBANK.NS
2025-04-25,949.5647662059754,953.6100615716746,933.2848220611925,942.8554077148438,18500878.0,66.47443517287104,0.0795604868977069,870.3662768554688,846.8481713867187,1,HDFCBANK.NS
2025-04-28,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492.0,67.71226459623941,0.06677777669331553,872.2157775878907,847.5193490600586,1,HDFCBANK.NS
2025-04-29,946.6047640975014,951.5380804410966,937.4287475214969,941.6714477539062,18918308.0,63.345929109958604,0.0479563101378675,874.1205310058593,848.1938568115235,1,HDFCBANK.NS
2025-04-30,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870.0,77.93920270283672,0.06556687715318943,876.326708984375,848.9054876708984,1,HDFCBANK.NS
2025-05-02,952.0314875380283,958.0007887427045,947.1968130496268,948.1341552734375,17840404.0,76.24122097427312,0.05289402623317052,878.4490222167968,849.6351257324219,1,HDFCBANK.NS
2025-05-05,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024.0,78.46259485030971,0.05940274922810129,880.808134765625,850.4118762207031,1,HDFCBANK.NS
2025-05-06,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156.0,73.56213178992674,0.09268314087636975,883.1450463867187,851.1740734863281,0,HDFCBANK.NS
2025-05-07,954.1034146874002,961.355365881208,948.3807795701131,959.8260498046875,21420778.0,68.266183210425,0.08275361015640037,885.3971057128906,851.9720373535156,0,HDFCBANK.NS
2025-05-08,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430.0,61.227203313001155,0.07446305022927735,887.4242053222656,852.7336181640625,0,HDFCBANK.NS
2025-05-09,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796.0,46.382969762220014,0.039839196937797805,889.0275329589844,853.411701965332,1,HDFCBANK.NS
2025-05-12,946.0127842578852,966.880737676539,943.3981625785179,965.5487060546875,18618972.0,55.33499434026725,0.11350069307183674,891.6925109863281,854.2747857666016,0,HDFCBANK.NS
2025-05-13,961.9966686855105,967.7686246091653,947.1967199365026,948.4793701171875,24242102.0,43.06982366026005,0.08673647286390729,893.962822265625,854.9655731201171,1,HDFCBANK.NS
2025-05-14,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308.0,47.40539716008048,0.0824929346225296,896.2666809082032,855.6863305664062,1,HDFCBANK.NS
2025-05-15,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458.0,53.120416979108796,0.07031964458385698,898.747646484375,856.4997109985352,0,HDFCBANK.NS
2025-05-16,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010.0,54.38925273749152,0.03742823587308419,901.0564392089843,857.2843551635742,1,HDFCBANK.NS
